product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pencils|WoodenPencils,99.0,99.0,0.0,4.3,5036.0,Extra dark writing pencils|No. 1 recommended stationary by teachers for children|Designed to aid legibility,AHVGOLL7QJE3QK46VKGLFMON2ZZQ,CamRawLoofy,R3O343FKFZ25X1,MRP on the box is 95,https://m.media-amazon.com/images/I/71QfDO96QaL._SY88.jpg,https://m.media-amazon.com/images/I/41q7jfLMl3L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Apsara-Platinum-Pencils-Value-Pack/dp/B00VA7YYUO/ref=sr_1_296?qid=1672903010&s=computers&sr=1-296
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pencils|WoodenPencils,99.0,99.0,0.0,4.3,5036.0,Extra dark writing pencils|No. 1 recommended stationary by teachers for children|Designed to aid legibility,AFJSUF6UQOVP4YGWFRSY6RSQJ2WQ,Anshuman Kashyap,R396V5FTETX0DC,Best in its class!,One of the best option to save money.,https://m.media-amazon.com/images/I/41q7jfLMl3L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Apsara-Platinum-Pencils-Value-Pack/dp/B00VA7YYUO/ref=sr_1_296?qid=1672903010&s=computers&sr=1-296
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AEJ4BLDMPXCI2I6X5JEA52RDVWJA,Anshula Jain,R3LRHEV5RKBZQH,Great product,Great product.. go for it,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AH522PPGKMDYNI7VJSVJS3PJBORQ,J P Nagia,R9P75XMCRRIIA,Excellent,Very nice,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AGDBGZ5L5LSR7BK7VXLGKV7JJ7WA,Humayun,R2CONBLYQT7R1K,Good one,Picture quality is good,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AEYVEEU5L6MIQNKW4FGQCANJ6IIQ,Dr. Shahid Jibran,R2GAWVA9AW8ERQ,Nice product,Good product quality,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AEBYPM6SOKDZXXWGVKQO6QE3KARQ,Jaspreet Kaur,R38DWVOKKMHUBK,Its worth money,This camera is very good option if you have wifi connection with good speed. Its worth money.,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AHNBGEVBOT7Y7J4Z5AWCSDX35DNA,avinash,R2W4X1BRWCBV9U,2 month,https://m.media-amazon.com/images/I/51ahUA0d7AL._SY88.jpg,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AE47VUN3SIUKJIBG4MYPFIOCK5XA,Biju T.,R1X9VVCTEHSYMY,Good produot,Good product .Picture Good .Two way talk is not work.,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,0.57,3.8,1880.0,"360° PAN & TILT VIEW: 1080p full HD Plug & Play Wi-Fi camera 2 MP Full HD Video Camera with 360 degree Coverage helps in the complete surveillance of your house/office to keep a view of any unusual activity..Min. Illumination 0.01 Lux|TWO-WAY TALK: Built-in highly microphone & speaker which allows you to easily interact with your family or pets without any echo or background noise.|INTELLIGENT MOTION SENSOR: This smart CCTV camera can accurately identify and track humans on the move. Get quick alerts on your smartphone so that you can easily monitor important notifications without receiving annoying false alarms.|ADVANCED NIGHT VISION: In-built infrared LEDs offer you enhanced night vision so that you can get clear night-time images/recordings.|MOBILE COMPATIBLE: Connect the camera with Ezykam+ app so that you never miss any important update!|CLOUD MONITORING: All your recording are stored on cloud for easier access. Continuous video recording on memory card!|SUPPORTS ALEXA & OK GOOGLE: Smart voice control mechanism which makes the camera compatible with Amazon Alexa and Google Assistant, so you can watch live or stop video stream with simple voice instructions!|WHAT'S IN THE BOX: Camera, USB Cable, Adaptor, User Manual",AEYDGBWST4L35NTPWB2CS4IRZDVQ,Megha,R1KS2EJEP1K3AO,Awesome,Cp plus all cameras is best 👌😊,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AGELGKPUVEJXOFDB3I3OCEGLRHAA,Vigi,R2NBHF3UEC50C6,Sleek case,Very thin and sleek,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AGURDYN3ZRF6E6XBIP3E67PNKHKQ,Sathish,R3ENGSS93WOPV4,Perfect fit for iPad,Premium quality Over all good,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AEQZ7R5E3KOSW4U65S4HFY4TOISQ,sandep,R1260HX2KSZV0W,Waluable product,Waluable product for a student.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AFIUBVJJSLGYNID7GWQQHPE3KSXQ,Tharun Balaji,RDCOOX58V6318,Good quality,Worth for the moneySuitable for hard use,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AE565UJ6PONRGUN6Z7BBE63X6D2A,Aditi Sharma,RWV1P8F9DC6TT,Go for it!,It's been a week since I got this and so far it's good.. does the job !,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AEM3OIJTDEQTCUKSWMICRKOFPISQ,Gurjot Singh,R1FIDRTPFM02B2,Its definitely worth it,I really am enjoying using my ipad even more. Really worth it. Colour is also very good. You can definitely go for it.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AE7ZZAYS6ZDZ3PQEPKBKRPZKQIIQ,L Haokip,R2K2IBAH6ADK2E,Am glad I bought this.,Overall the product quality is good.FYI : If you are looking for an iPad cover with pencil holder this may not be the best option.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,0.78,4.3,5556.0,"This Case Is Specifically Designed To Fit iPad 7th 8th 9th Generation 10.2 inch Only. It will not any other model. Please confirm your model number prior to purchase.|Keeping Your Convenience In Mind, This Case by Robustrion For iPad 7th 8th 9th Generation 10.2 inch Is Designed To Give You The Best Utility & User Experience Possible.|Perfect Fit & Precise Cutouts Ensures Easy Access To All The Ports & Buttons On Your iPad 10.2 inch 7th 8th 9th Generation That You Rarely Need To Remove The Case.|Built With Highest Quality Material, This Robustrion Case Protects Your iPad 10.2 inch 7th 8th 9th Generation Against Scratches, Bumps & Accidental Drops Keeping Your Precious Device Safe & Sound.|Sleek Design & Classy Look, This Case For iPad 10.2 inch 7th 8th 9th Generation Is Crafted With Elegance That Surely Will Be An Add-On To Your Style While On The Go.",AEPUJDSJZGXDU3PM65QI7OECGZXQ,Anjali Raj,R2FSR8AVBBDIQK,Quality is good,,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,310.0,310.0,0.0,4.5,5882.0,Set of 12 assorted Shades in 9 ml tubes,AEF5YBIELXGHKIQUBYBHTEPHHAHA,Daisy daniel,R37O1AOVLZR8TU,Noice,https://m.media-amazon.com/images/I/715D5RP3RIL._SY88.jpg,https://m.media-amazon.com/images/I/51UTH-oHa9L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Camel-Camlin-Kokuyo-Acrylic-Color/dp/B00KIE28X0/ref=sr_1_334?qid=1672903011&s=computers&sr=1-334
